track_name,artist_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
first snow (ooah remix),emancipator,0.603,0.558,1.0,-10.849,0.0,0.0406,0.287,0.687,0.101,0.327,149.991,audio_features,1P5T6qvtEHtbiDOelBWGHD,spotify:track:1P5T6qvtEHtbiDOelBWGHD,https://api.spotify.com/v1/tracks/1P5T6qvtEHtbiDOelBWGHD,https://api.spotify.com/v1/audio-analysis/1P5T6qvtEHtbiDOelBWGHD,462627.0,4.0
you shook me all night long,ac/dc,0.532,0.767,7.0,-5.509,1.0,0.0574,0.00287,0.000513,0.39,0.755,127.361,audio_features,2SiXAy7TuUkycRVbbWDEpo,spotify:track:2SiXAy7TuUkycRVbbWDEpo,https://api.spotify.com/v1/tracks/2SiXAy7TuUkycRVbbWDEpo,https://api.spotify.com/v1/audio-analysis/2SiXAy7TuUkycRVbbWDEpo,210173.0,4.0
i think i lost my headache,queens of the stone age,0.384,0.497,10.0,-5.185,1.0,0.0345,0.435,0.561,0.526,0.472,102.697,audio_features,0MUXUGM0qh4lqWWQ9vvytv,spotify:track:0MUXUGM0qh4lqWWQ9vvytv,https://api.spotify.com/v1/tracks/0MUXUGM0qh4lqWWQ9vvytv,https://api.spotify.com/v1/audio-analysis/0MUXUGM0qh4lqWWQ9vvytv,520173.0,4.0
ghost girl,télépopmusik,0.697,0.721,11.0,-6.372,0.0,0.0303,0.126,0.136,0.0928,0.47,115.004,audio_features,209OGEkMxHpRHAF2n06uMM,spotify:track:209OGEkMxHpRHAF2n06uMM,https://api.spotify.com/v1/tracks/209OGEkMxHpRHAF2n06uMM,https://api.spotify.com/v1/audio-analysis/209OGEkMxHpRHAF2n06uMM,209400.0,4.0
could you believe,al jarreau,0.427,0.0711,8.0,-19.406,1.0,0.0442,0.97,7.96e-06,0.749,0.134,100.494,audio_features,0MDuaywE5q3GAdwi9Ud5k2,spotify:track:0MDuaywE5q3GAdwi9Ud5k2,https://api.spotify.com/v1/tracks/0MDuaywE5q3GAdwi9Ud5k2,https://api.spotify.com/v1/audio-analysis/0MDuaywE5q3GAdwi9Ud5k2,414920.0,3.0
and that reminds me,della reese,0.393,0.241,2.0,-12.233,0.0,0.0343,0.935,0.000409,0.102,0.324,120.331,audio_features,4Mjmx4byP7eUdvBwVu3nbw,spotify:track:4Mjmx4byP7eUdvBwVu3nbw,https://api.spotify.com/v1/tracks/4Mjmx4byP7eUdvBwVu3nbw,https://api.spotify.com/v1/audio-analysis/4Mjmx4byP7eUdvBwVu3nbw,150893.0,4.0
who do you love,dorothy,0.22,0.848,10.0,-3.686,1.0,0.0501,0.0429,0.000175,0.142,0.389,121.948,audio_features,2AwZ6KUNvbTQ8S0iRZUfKB,spotify:track:2AwZ6KUNvbTQ8S0iRZUfKB,https://api.spotify.com/v1/tracks/2AwZ6KUNvbTQ8S0iRZUfKB,https://api.spotify.com/v1/audio-analysis/2AwZ6KUNvbTQ8S0iRZUfKB,253613.0,4.0
love will find a way,michael franti & spearhead,0.606,0.791,0.0,-5.265,1.0,0.0663,0.395,0.0,0.145,0.523,154.072,audio_features,5BnsWLKW9Dr6VkYjksjegK,spotify:track:5BnsWLKW9Dr6VkYjksjegK,https://api.spotify.com/v1/tracks/5BnsWLKW9Dr6VkYjksjegK,https://api.spotify.com/v1/audio-analysis/5BnsWLKW9Dr6VkYjksjegK,222840.0,4.0
warm,johnny mathis,0.413,0.538,5.0,-8.859,0.0,0.033,0.862,2.26e-05,0.0663,0.584,87.905,audio_features,7vE0ajHyWkSmgmHm040HRJ,spotify:track:7vE0ajHyWkSmgmHm040HRJ,https://api.spotify.com/v1/tracks/7vE0ajHyWkSmgmHm040HRJ,https://api.spotify.com/v1/audio-analysis/7vE0ajHyWkSmgmHm040HRJ,145720.0,4.0
they can't take that away from me,patti austin,0.671,0.335,11.0,-15.358,1.0,0.0401,0.243,0.0,0.0611,0.765,122.335,audio_features,6nSyFiGZyXYgMC6Fg6quUJ,spotify:track:6nSyFiGZyXYgMC6Fg6quUJ,https://api.spotify.com/v1/tracks/6nSyFiGZyXYgMC6Fg6quUJ,https://api.spotify.com/v1/audio-analysis/6nSyFiGZyXYgMC6Fg6quUJ,237600.0,4.0
"slags, slates etc.",the fall,0.314,0.997,1.0,-2.984,1.0,0.177,0.392,0.848,0.355,0.109,136.098,audio_features,0yTzrukWS25VmngNf9AXHC,spotify:track:0yTzrukWS25VmngNf9AXHC,https://api.spotify.com/v1/tracks/0yTzrukWS25VmngNf9AXHC,https://api.spotify.com/v1/audio-analysis/0yTzrukWS25VmngNf9AXHC,391493.0,4.0
love surrounds me,dennis wilson,0.566,0.281,0.0,-12.689,1.0,0.0269,0.853,0.131,0.0658,0.239,129.093,audio_features,6H75yGjz3nAJJuPuAAJvin,spotify:track:6H75yGjz3nAJJuPuAAJvin,https://api.spotify.com/v1/tracks/6H75yGjz3nAJJuPuAAJvin,https://api.spotify.com/v1/audio-analysis/6H75yGjz3nAJJuPuAAJvin,219840.0,4.0
give me your love,freddie mcgregor,0.747,0.361,0.0,-12.089,0.0,0.338,0.082,4.05e-05,0.0704,0.855,145.388,audio_features,115KTSpreMGeyjTyJWiTrA,spotify:track:115KTSpreMGeyjTyJWiTrA,https://api.spotify.com/v1/tracks/115KTSpreMGeyjTyJWiTrA,https://api.spotify.com/v1/audio-analysis/115KTSpreMGeyjTyJWiTrA,196707.0,4.0
the white rose of athens,nana mouskouri,0.439,0.208,4.0,-14.55,1.0,0.0367,0.797,5.23e-05,0.127,0.437,67.134,audio_features,2n2sCZIZhXaY3dysCDMLN6,spotify:track:2n2sCZIZhXaY3dysCDMLN6,https://api.spotify.com/v1/tracks/2n2sCZIZhXaY3dysCDMLN6,https://api.spotify.com/v1/audio-analysis/2n2sCZIZhXaY3dysCDMLN6,157067.0,4.0
find your love,drake,0.627,0.614,6.0,-6.006,0.0,0.17,0.0211,0.0,0.0286,0.758,96.038,audio_features,4BycRneKmOs6MhYG9THsuX,spotify:track:4BycRneKmOs6MhYG9THsuX,https://api.spotify.com/v1/tracks/4BycRneKmOs6MhYG9THsuX,https://api.spotify.com/v1/audio-analysis/4BycRneKmOs6MhYG9THsuX,208947.0,4.0
butterbean,the b-52's,0.773,0.856,8.0,-11.125,1.0,0.0373,0.147,2.01e-05,0.286,0.83,96.503,audio_features,7iJ2l58FwhmbXxLVHRHXuz,spotify:track:7iJ2l58FwhmbXxLVHRHXuz,https://api.spotify.com/v1/tracks/7iJ2l58FwhmbXxLVHRHXuz,https://api.spotify.com/v1/audio-analysis/7iJ2l58FwhmbXxLVHRHXuz,258000.0,4.0
four days gone,buffalo springfield,0.7,0.396,2.0,-10.517,0.0,0.0305,0.323,3.39e-06,0.1,0.161,117.601,audio_features,0FlJda1kBtfZmyXzKnE7Pj,spotify:track:0FlJda1kBtfZmyXzKnE7Pj,https://api.spotify.com/v1/tracks/0FlJda1kBtfZmyXzKnE7Pj,https://api.spotify.com/v1/audio-analysis/0FlJda1kBtfZmyXzKnE7Pj,177373.0,3.0
blue rain,glenn miller,0.454,0.0776,5.0,-13.65,0.0,0.0301,0.968,0.014,0.141,0.225,85.775,audio_features,1eApqC3DXdDcHRSJJzFEua,spotify:track:1eApqC3DXdDcHRSJJzFEua,https://api.spotify.com/v1/tracks/1eApqC3DXdDcHRSJJzFEua,https://api.spotify.com/v1/audio-analysis/1eApqC3DXdDcHRSJJzFEua,189587.0,4.0
raindrops,dee clark,0.381,0.719,7.0,-7.613,1.0,0.0494,0.452,0.0,0.689,0.563,114.086,audio_features,6CqTD9nWwf8R1yPVkIVdF5,spotify:track:6CqTD9nWwf8R1yPVkIVdF5,https://api.spotify.com/v1/tracks/6CqTD9nWwf8R1yPVkIVdF5,https://api.spotify.com/v1/audio-analysis/6CqTD9nWwf8R1yPVkIVdF5,179665.0,1.0
warning sign,coldplay,0.532,0.433,3.0,-9.423,1.0,0.0278,0.0942,0.0121,0.142,0.0395,140.666,audio_features,4bPkBHKLKd9WHizsvM2zV3,spotify:track:4bPkBHKLKd9WHizsvM2zV3,https://api.spotify.com/v1/tracks/4bPkBHKLKd9WHizsvM2zV3,https://api.spotify.com/v1/audio-analysis/4bPkBHKLKd9WHizsvM2zV3,331133.0,4.0
if only your eyes could lie,earl thomas conley,0.595,0.537,5.0,-11.288,1.0,0.0303,0.267,0.000174,0.141,0.707,184.212,audio_features,5XbL2QD4xugE0WMCg2WMxK,spotify:track:5XbL2QD4xugE0WMCg2WMxK,https://api.spotify.com/v1/tracks/5XbL2QD4xugE0WMCg2WMxK,https://api.spotify.com/v1/audio-analysis/5XbL2QD4xugE0WMCg2WMxK,247240.0,4.0
bristol stomp,the dovells,0.655,0.77,2.0,-6.338,1.0,0.0649,0.626,0.0,0.541,0.9,105.394,audio_features,0B1cm1Z7J9v8Wug9idr8T6,spotify:track:0B1cm1Z7J9v8Wug9idr8T6,https://api.spotify.com/v1/tracks/0B1cm1Z7J9v8Wug9idr8T6,https://api.spotify.com/v1/audio-analysis/0B1cm1Z7J9v8Wug9idr8T6,138893.0,4.0
ice ice baby (re-recorded version),vanilla ice,0.979,0.792,2.0,-2.784,1.0,0.0388,0.0025,7.71e-06,0.102,0.583,116.012,audio_features,72KaE1Lm0UJs8pbq9eE4Re,spotify:track:72KaE1Lm0UJs8pbq9eE4Re,https://api.spotify.com/v1/tracks/72KaE1Lm0UJs8pbq9eE4Re,https://api.spotify.com/v1/audio-analysis/72KaE1Lm0UJs8pbq9eE4Re,254467.0,4.0
would you mind,"earth, wind & fire",0.534,0.25,9.0,-17.098,1.0,0.031,0.774,0.0,0.272,0.587,73.834,audio_features,5wnRvlX2POTq4K8p3ssP7Y,spotify:track:5wnRvlX2POTq4K8p3ssP7Y,https://api.spotify.com/v1/tracks/5wnRvlX2POTq4K8p3ssP7Y,https://api.spotify.com/v1/audio-analysis/5wnRvlX2POTq4K8p3ssP7Y,141293.0,4.0
shakedown,bob seger,0.571,0.944,2.0,-5.365,1.0,0.072,0.0323,3.26e-06,0.308,0.498,170.696,audio_features,303oOLP2Jf6M4rke52qItM,spotify:track:303oOLP2Jf6M4rke52qItM,https://api.spotify.com/v1/tracks/303oOLP2Jf6M4rke52qItM,https://api.spotify.com/v1/audio-analysis/303oOLP2Jf6M4rke52qItM,241947.0,4.0
sensi boy,hirie,0.716,0.574,3.0,-7.036,1.0,0.0575,0.656,0.0,0.0804,0.623,75.964,audio_features,71wwhhWhaoOECo7vSQ2SkJ,spotify:track:71wwhhWhaoOECo7vSQ2SkJ,https://api.spotify.com/v1/tracks/71wwhhWhaoOECo7vSQ2SkJ,https://api.spotify.com/v1/audio-analysis/71wwhhWhaoOECo7vSQ2SkJ,257891.0,4.0
tangled up in you,staind,0.469,0.318,1.0,-8.648,1.0,0.0253,0.646,0.000165,0.105,0.116,82.135,audio_features,0L4MNb6Fgw54Y3QFmj5EPU,spotify:track:0L4MNb6Fgw54Y3QFmj5EPU,https://api.spotify.com/v1/tracks/0L4MNb6Fgw54Y3QFmj5EPU,https://api.spotify.com/v1/audio-analysis/0L4MNb6Fgw54Y3QFmj5EPU,275707.0,4.0
l.a. freeway,roger creager,0.563,0.555,9.0,-8.017,1.0,0.0271,0.0286,4.7e-05,0.0783,0.575,129.586,audio_features,0FqhHr26QAXrBmw3LUSmdf,spotify:track:0FqhHr26QAXrBmw3LUSmdf,https://api.spotify.com/v1/tracks/0FqhHr26QAXrBmw3LUSmdf,https://api.spotify.com/v1/audio-analysis/0FqhHr26QAXrBmw3LUSmdf,291933.0,4.0
come out and play,billie eilish,0.64,0.321,0.0,-14.604,1.0,0.0931,0.693,0.0307,0.114,0.177,145.045,audio_features,7wC5eZcFS1Q1BsQ35DU6H4,spotify:track:7wC5eZcFS1Q1BsQ35DU6H4,https://api.spotify.com/v1/tracks/7wC5eZcFS1Q1BsQ35DU6H4,https://api.spotify.com/v1/audio-analysis/7wC5eZcFS1Q1BsQ35DU6H4,210376.0,4.0
the lung,hiatus kaiyote,0.722,0.406,5.0,-10.967,0.0,0.0481,0.306,0.0458,0.111,0.302,112.731,audio_features,45GTuMUP3lNuZcw7MGKfhx,spotify:track:45GTuMUP3lNuZcw7MGKfhx,https://api.spotify.com/v1/tracks/45GTuMUP3lNuZcw7MGKfhx,https://api.spotify.com/v1/audio-analysis/45GTuMUP3lNuZcw7MGKfhx,293987.0,3.0
love removal machine,the cult,0.323,0.857,7.0,-6.972,1.0,0.109,0.00217,0.000502,0.0567,0.64,137.537,audio_features,5u0MCSH2msdLurNeGXRyTJ,spotify:track:5u0MCSH2msdLurNeGXRyTJ,https://api.spotify.com/v1/tracks/5u0MCSH2msdLurNeGXRyTJ,https://api.spotify.com/v1/audio-analysis/5u0MCSH2msdLurNeGXRyTJ,258907.0,4.0
yellow brick road turns blue,chris ledoux,0.668,0.457,1.0,-11.084,1.0,0.024,0.561,0.0,0.0986,0.56,106.432,audio_features,3adC0aGU7ZjYJTd3WEF12J,spotify:track:3adC0aGU7ZjYJTd3WEF12J,https://api.spotify.com/v1/tracks/3adC0aGU7ZjYJTd3WEF12J,https://api.spotify.com/v1/audio-analysis/3adC0aGU7ZjYJTd3WEF12J,156867.0,4.0
i stole your love,kiss,0.317,0.972,5.0,-6.302,1.0,0.144,0.0319,0.00101,0.938,0.49,193.173,audio_features,7qj6lBOB1QTgBmKedXuIbs,spotify:track:7qj6lBOB1QTgBmKedXuIbs,https://api.spotify.com/v1/tracks/7qj6lBOB1QTgBmKedXuIbs,https://api.spotify.com/v1/audio-analysis/7qj6lBOB1QTgBmKedXuIbs,184960.0,4.0
hopeless,breaking benjamin,0.376,0.98,8.0,-4.38,1.0,0.0571,0.000203,0.0118,0.066,0.354,85.362,audio_features,2c2UTSuyPbEmxWyTOMwjON,spotify:track:2c2UTSuyPbEmxWyTOMwjON,https://api.spotify.com/v1/tracks/2c2UTSuyPbEmxWyTOMwjON,https://api.spotify.com/v1/audio-analysis/2c2UTSuyPbEmxWyTOMwjON,200013.0,4.0
gravity,josh turner,0.516,0.427,0.0,-7.527,1.0,0.0255,0.314,0.00122,0.0933,0.274,141.584,audio_features,58aN5QHWWH9tfCqOPQacEB,spotify:track:58aN5QHWWH9tfCqOPQacEB,https://api.spotify.com/v1/tracks/58aN5QHWWH9tfCqOPQacEB,https://api.spotify.com/v1/audio-analysis/58aN5QHWWH9tfCqOPQacEB,219947.0,4.0
once more,george jones,0.564,0.44,9.0,-7.215,1.0,0.0313,0.583,0.0,0.236,0.562,128.267,audio_features,51CFdxW8OCmR1JZ0m2K67q,spotify:track:51CFdxW8OCmR1JZ0m2K67q,https://api.spotify.com/v1/tracks/51CFdxW8OCmR1JZ0m2K67q,https://api.spotify.com/v1/audio-analysis/51CFdxW8OCmR1JZ0m2K67q,139200.0,4.0
old world new world,inxs,0.537,0.462,3.0,-14.852,0.0,0.0376,0.0378,0.052,0.113,0.708,123.419,audio_features,0vmgOd89L6myq8804Hi4FY,spotify:track:0vmgOd89L6myq8804Hi4FY,https://api.spotify.com/v1/tracks/0vmgOd89L6myq8804Hi4FY,https://api.spotify.com/v1/audio-analysis/0vmgOd89L6myq8804Hi4FY,218533.0,4.0
i'm free,the who,0.448,0.948,11.0,-7.546,0.0,0.098,0.0903,0.00488,0.424,0.378,121.424,audio_features,6kAHWX3CMLZvXBxQa3nSuK,spotify:track:6kAHWX3CMLZvXBxQa3nSuK,https://api.spotify.com/v1/tracks/6kAHWX3CMLZvXBxQa3nSuK,https://api.spotify.com/v1/audio-analysis/6kAHWX3CMLZvXBxQa3nSuK,144813.0,4.0
living together alone,conway twitty,0.602,0.42,3.0,-7.065,1.0,0.0249,0.538,0.000467,0.204,0.551,103.654,audio_features,1LMCw25KUu3UW27tltFybC,spotify:track:1LMCw25KUu3UW27tltFybC,https://api.spotify.com/v1/tracks/1LMCw25KUu3UW27tltFybC,https://api.spotify.com/v1/audio-analysis/1LMCw25KUu3UW27tltFybC,136161.0,4.0
fallen,mýa,0.669,0.61,1.0,-8.217,1.0,0.0457,0.119,2.75e-05,0.53,0.428,94.439,audio_features,75pAfYEpRXZf7GVORGhOgz,spotify:track:75pAfYEpRXZf7GVORGhOgz,https://api.spotify.com/v1/tracks/75pAfYEpRXZf7GVORGhOgz,https://api.spotify.com/v1/audio-analysis/75pAfYEpRXZf7GVORGhOgz,214600.0,4.0
s.o.s,the holdup,0.775,0.795,5.0,-6.95,1.0,0.0888,0.0818,0.0215,0.744,0.96,83.503,audio_features,6kIx3SHef6AIfeg68csnXP,spotify:track:6kIx3SHef6AIfeg68csnXP,https://api.spotify.com/v1/tracks/6kIx3SHef6AIfeg68csnXP,https://api.spotify.com/v1/audio-analysis/6kIx3SHef6AIfeg68csnXP,220473.0,4.0
how long,the marcus king band,0.66,0.8,10.0,-8.267,1.0,0.0371,0.0357,0.0844,0.341,0.717,111.427,audio_features,1o4URl9r9oXl6VV8Uuorho,spotify:track:1o4URl9r9oXl6VV8Uuorho,https://api.spotify.com/v1/tracks/1o4URl9r9oXl6VV8Uuorho,https://api.spotify.com/v1/audio-analysis/1o4URl9r9oXl6VV8Uuorho,321667.0,4.0
just landed,cantoma,0.67,0.603,5.0,-9.751,0.0,0.0347,0.171,0.931,0.0791,0.879,120.022,audio_features,6NJiHNZEpprR2b43SMzE1x,spotify:track:6NJiHNZEpprR2b43SMzE1x,https://api.spotify.com/v1/tracks/6NJiHNZEpprR2b43SMzE1x,https://api.spotify.com/v1/audio-analysis/6NJiHNZEpprR2b43SMzE1x,304267.0,4.0
somebody's back in town,loretta lynn,0.642,0.316,11.0,-10.505,1.0,0.0314,0.644,9.51e-06,0.102,0.747,121.37,audio_features,0i5VqaHorkLX9q80grVYVu,spotify:track:0i5VqaHorkLX9q80grVYVu,https://api.spotify.com/v1/tracks/0i5VqaHorkLX9q80grVYVu,https://api.spotify.com/v1/audio-analysis/0i5VqaHorkLX9q80grVYVu,156440.0,4.0
outside the rain,stevie nicks,0.657,0.668,0.0,-7.605,1.0,0.035,0.106,0.089,0.353,0.356,116.743,audio_features,2YfdBoGiRjd7JBbvsfNBiF,spotify:track:2YfdBoGiRjd7JBbvsfNBiF,https://api.spotify.com/v1/tracks/2YfdBoGiRjd7JBbvsfNBiF,https://api.spotify.com/v1/audio-analysis/2YfdBoGiRjd7JBbvsfNBiF,259627.0,4.0
precious memories,waylon jennings,0.565,0.17,2.0,-18.381,1.0,0.029,0.913,0.0371,0.0871,0.3,109.676,audio_features,7FXHbCXY4pE6nqHH5VfvbB,spotify:track:7FXHbCXY4pE6nqHH5VfvbB,https://api.spotify.com/v1/tracks/7FXHbCXY4pE6nqHH5VfvbB,https://api.spotify.com/v1/audio-analysis/7FXHbCXY4pE6nqHH5VfvbB,223283.0,4.0
out of love (i'm the one love forgot),the uniques,0.476,0.482,3.0,-9.372,1.0,0.0465,0.558,7.12e-05,0.329,0.584,79.328,audio_features,0cIX6koYf3wFkiGfV0PKUT,spotify:track:0cIX6koYf3wFkiGfV0PKUT,https://api.spotify.com/v1/tracks/0cIX6koYf3wFkiGfV0PKUT,https://api.spotify.com/v1/audio-analysis/0cIX6koYf3wFkiGfV0PKUT,178667.0,4.0
born with a tail,supersuckers,0.389,0.989,9.0,-3.999,1.0,0.0806,0.00252,0.0,0.219,0.226,105.001,audio_features,2Wwk7OcXky34TEsVwg1Gtv,spotify:track:2Wwk7OcXky34TEsVwg1Gtv,https://api.spotify.com/v1/tracks/2Wwk7OcXky34TEsVwg1Gtv,https://api.spotify.com/v1/audio-analysis/2Wwk7OcXky34TEsVwg1Gtv,195440.0,4.0
race among the ruins,gordon lightfoot,0.594,0.614,4.0,-13.915,1.0,0.0423,0.323,9.89e-05,0.152,0.557,93.431,audio_features,1SAiMVOIMzwcm5VDBACiFI,spotify:track:1SAiMVOIMzwcm5VDBACiFI,https://api.spotify.com/v1/tracks/1SAiMVOIMzwcm5VDBACiFI,https://api.spotify.com/v1/audio-analysis/1SAiMVOIMzwcm5VDBACiFI,198307.0,4.0
let's get it on,smif-n-wessun,0.746,0.81,6.0,-7.422,1.0,0.247,0.072,2.71e-05,0.122,0.648,89.082,audio_features,5f3lh3pCmM4QP4yUQiIngX,spotify:track:5f3lh3pCmM4QP4yUQiIngX,https://api.spotify.com/v1/tracks/5f3lh3pCmM4QP4yUQiIngX,https://api.spotify.com/v1/audio-analysis/5f3lh3pCmM4QP4yUQiIngX,226750.0,4.0
a teenager in love,dion & the belmonts,0.555,0.377,1.0,-9.123,1.0,0.0295,0.671,0.0,0.128,0.619,78.986,audio_features,0QGwOFQChzflLAmPq5NwKo,spotify:track:0QGwOFQChzflLAmPq5NwKo,https://api.spotify.com/v1/tracks/0QGwOFQChzflLAmPq5NwKo,https://api.spotify.com/v1/audio-analysis/0QGwOFQChzflLAmPq5NwKo,158253.0,4.0
yellow coat,screamin' jay hawkins,0.753,0.617,7.0,-8.035,1.0,0.153,0.666,2.71e-05,0.748,0.914,108.053,audio_features,64dN7B4aRyp1kgwCnlupu4,spotify:track:64dN7B4aRyp1kgwCnlupu4,https://api.spotify.com/v1/tracks/64dN7B4aRyp1kgwCnlupu4,https://api.spotify.com/v1/audio-analysis/64dN7B4aRyp1kgwCnlupu4,142760.0,4.0
faces in disguise,sunny day real estate,0.488,0.778,9.0,-6.677,1.0,0.028,0.00122,0.0233,0.0808,0.257,105.001,audio_features,5KPhsNfpwNSVAXclO4u5P6,spotify:track:5KPhsNfpwNSVAXclO4u5P6,https://api.spotify.com/v1/tracks/5KPhsNfpwNSVAXclO4u5P6,https://api.spotify.com/v1/audio-analysis/5KPhsNfpwNSVAXclO4u5P6,362960.0,4.0
the big payback,epmd,0.913,0.465,1.0,-14.524,0.0,0.321,0.0453,0.0,0.0732,0.301,102.554,audio_features,3F1ZxenAFsMvGDfpdrhxAb,spotify:track:3F1ZxenAFsMvGDfpdrhxAb,https://api.spotify.com/v1/tracks/3F1ZxenAFsMvGDfpdrhxAb,https://api.spotify.com/v1/audio-analysis/3F1ZxenAFsMvGDfpdrhxAb,290400.0,4.0
viljen i veta (would you like to know?),sven-bertil taube,0.616,0.0335,10.0,-23.416,1.0,0.0391,0.99,0.0,0.135,0.627,101.888,audio_features,6j0kjmZCbPW9JNoyrEnWZM,spotify:track:6j0kjmZCbPW9JNoyrEnWZM,https://api.spotify.com/v1/tracks/6j0kjmZCbPW9JNoyrEnWZM,https://api.spotify.com/v1/audio-analysis/6j0kjmZCbPW9JNoyrEnWZM,115627.0,4.0
energy,"earth, wind & fire",0.469,0.589,5.0,-14.395,0.0,0.142,0.524,0.00828,0.222,0.434,127.234,audio_features,0yuHMuGRjaFngN5uNRDzc7,spotify:track:0yuHMuGRjaFngN5uNRDzc7,https://api.spotify.com/v1/tracks/0yuHMuGRjaFngN5uNRDzc7,https://api.spotify.com/v1/audio-analysis/0yuHMuGRjaFngN5uNRDzc7,580093.0,4.0
my days,naâman,0.705,0.461,0.0,-7.719,1.0,0.0377,0.0556,0.00131,0.11,0.193,88.992,audio_features,2FlGrGEi0GYwJuK7sxGW4q,spotify:track:2FlGrGEi0GYwJuK7sxGW4q,https://api.spotify.com/v1/tracks/2FlGrGEi0GYwJuK7sxGW4q,https://api.spotify.com/v1/audio-analysis/2FlGrGEi0GYwJuK7sxGW4q,312960.0,4.0
sidewalk surfin',jan & dean,0.54,0.618,2.0,-13.956,1.0,0.0303,0.212,0.0,0.375,0.827,137.551,audio_features,3fEIQIVqk3r5ISmiU1Lcbb,spotify:track:3fEIQIVqk3r5ISmiU1Lcbb,https://api.spotify.com/v1/tracks/3fEIQIVqk3r5ISmiU1Lcbb,https://api.spotify.com/v1/audio-analysis/3fEIQIVqk3r5ISmiU1Lcbb,129892.0,4.0
unchained melody,bobby vinton,0.347,0.413,9.0,-7.918,1.0,0.0302,0.756,0.0,0.0667,0.374,108.252,audio_features,68ahS1wpilOFEuCPwy30A3,spotify:track:68ahS1wpilOFEuCPwy30A3,https://api.spotify.com/v1/tracks/68ahS1wpilOFEuCPwy30A3,https://api.spotify.com/v1/audio-analysis/68ahS1wpilOFEuCPwy30A3,168867.0,4.0
soul-crusher,white zombie,0.397,0.697,9.0,-10.259,1.0,0.0437,0.000428,0.00576,0.0934,0.592,158.713,audio_features,01X4vM5W2LBiBWRSY1O7TF,spotify:track:01X4vM5W2LBiBWRSY1O7TF,https://api.spotify.com/v1/tracks/01X4vM5W2LBiBWRSY1O7TF,https://api.spotify.com/v1/audio-analysis/01X4vM5W2LBiBWRSY1O7TF,304267.0,4.0
it's a blue world,the four freshmen,0.373,0.0435,3.0,-13.562,1.0,0.0274,0.958,3.91e-06,0.0961,0.13,76.95,audio_features,2iXNeaqJ1Ef3YZ3iEak8tU,spotify:track:2iXNeaqJ1Ef3YZ3iEak8tU,https://api.spotify.com/v1/tracks/2iXNeaqJ1Ef3YZ3iEak8tU,https://api.spotify.com/v1/audio-analysis/2iXNeaqJ1Ef3YZ3iEak8tU,178440.0,4.0
tek it off,jahmiel,0.694,0.665,0.0,-4.87,1.0,0.192,0.285,0.0,0.111,0.282,84.786,audio_features,0oweAmWZIj8yBiAP7btbDW,spotify:track:0oweAmWZIj8yBiAP7btbDW,https://api.spotify.com/v1/tracks/0oweAmWZIj8yBiAP7btbDW,https://api.spotify.com/v1/audio-analysis/0oweAmWZIj8yBiAP7btbDW,175059.0,4.0
weakness in a man,waylon jennings,0.669,0.282,10.0,-16.018,1.0,0.0335,0.709,0.000789,0.134,0.579,123.721,audio_features,0uc5nGWd1JLu3J8VAzmIMO,spotify:track:0uc5nGWd1JLu3J8VAzmIMO,https://api.spotify.com/v1/tracks/0uc5nGWd1JLu3J8VAzmIMO,https://api.spotify.com/v1/audio-analysis/0uc5nGWd1JLu3J8VAzmIMO,171120.0,4.0
bless the telephone,labi siffre,0.567,0.175,2.0,-17.466,0.0,0.0483,0.978,2.14e-05,0.103,0.229,135.521,audio_features,0620OecAlwJQxWieRW4L9s,spotify:track:0620OecAlwJQxWieRW4L9s,https://api.spotify.com/v1/tracks/0620OecAlwJQxWieRW4L9s,https://api.spotify.com/v1/audio-analysis/0620OecAlwJQxWieRW4L9s,100747.0,4.0
hopeless case,g. love & special sauce,0.414,0.87,9.0,-8.148,1.0,0.0747,0.162,0.0643,0.0949,0.342,80.408,audio_features,0EfGafX4BCPROSPSvT0RVU,spotify:track:0EfGafX4BCPROSPSvT0RVU,https://api.spotify.com/v1/tracks/0EfGafX4BCPROSPSvT0RVU,https://api.spotify.com/v1/audio-analysis/0EfGafX4BCPROSPSvT0RVU,223493.0,4.0
another dream just came true,the oak ridge boys,0.731,0.492,2.0,-19.099,1.0,0.27,0.195,1.24e-05,0.0569,0.766,92.662,audio_features,0Qn47rExpzuOaMiviXfoms,spotify:track:0Qn47rExpzuOaMiviXfoms,https://api.spotify.com/v1/tracks/0Qn47rExpzuOaMiviXfoms,https://api.spotify.com/v1/audio-analysis/0Qn47rExpzuOaMiviXfoms,167200.0,4.0
distant sun,crowded house,0.409,0.718,3.0,-7.967,1.0,0.0272,0.00826,0.00014,0.122,0.647,111.462,audio_features,4oh6NKtMdiXIhgGGQBR09b,spotify:track:4oh6NKtMdiXIhgGGQBR09b,https://api.spotify.com/v1/tracks/4oh6NKtMdiXIhgGGQBR09b,https://api.spotify.com/v1/audio-analysis/4oh6NKtMdiXIhgGGQBR09b,229738.0,4.0
